Variable,Country,Value
Psychiatric care beds,Israel,1810.6610714285712
Psychiatric care beds,Italy,3126.0138461538468
Psychiatric care beds,Japan,171867.23192307694
Psychiatric care beds,Korea,24075.558076923087
Psychiatric care beds,Latvia,1444.9984615384615
Psychiatric care beds,Lithuania,1630.7634615384616
Psychiatric care beds,Luxembourg,224.06714285714287
Psychiatric care beds,Mexico,2187.7876923076924
Psychiatric care beds,Netherlands,10214.764500000001
Psychiatric care beds,New Zealand,527.0154999999999
Psychiatric care beds,Norway,3184.6469230769235
Psychiatric care beds,Poland,12408.441153846157
Psychiatric care beds,Portugal,3434.2896153846154
Psychiatric care beds,Slovak Republic,2189.6361538461533
Psychiatric care beds,Slovenia,688.6446153846153
Psychiatric care beds,Spain,8947.580384615381
Psychiatric care beds,Sweden,2199.6076923076926
Psychiatric care beds,Switzerland,3802.4811538461527
Psychiatric care beds,Turkey,2152.836538461538
Psychiatric care beds,United Kingdom,16935.385000000002
Psychiatric care beds,United States,36853.03625
Psychiatrists,Australia,1184.3512121212127
Psychiatrists,Austria,439.3525641025642
Psychiatrists,Belgium,634.0364102564098
Psychiatrists,Canada,1853.0566666666657
Psychiatrists,Chile,410.5266666666666
Psychiatrists,Czech Republic,492.8742857142856
Psychiatrists,Denmark,333.83833333333337
Psychiatrists,Estonia,69.75076923076921
Psychiatrists,Finland,430.72818181818167
Psychiatrists,France,4819.550476190478
Psychiatrists,Germany,7015.309230769234
Psychiatrists,Greece,669.4507692307693
Psychiatrists,Hungary,476.8433333333334
Psychiatrists,Iceland,27.36976190476191
Psychiatrists,Ireland,244.11261904761895
Psychiatrists,Israel,454.9110256410255
Psychiatrists,Italy,3604.87023809524
Psychiatrists,Japan,4784.644444444444
Psychiatrists,Korea,1003.1835897435902
Psychiatrists,Latvia,106.73410256410251
Psychiatrists,Lithuania,206.52333333333337
Psychiatrists,Luxembourg,36.979743589743606
Psychiatrists,Mexico,377.4902564102565
Psychiatrists,Netherlands,1164.4412820512828
Psychiatrists,New Zealand,235.25857142857134
Psychiatrists,Norway,381.9754761904761
Psychiatrists,Poland,1024.7887179487172
Psychiatrists,Portugal,382.1441025641027
Psychiatrists,Slovenia,77.59692307692308
Psychiatrists,Spain,1400.4299999999998
Psychiatrists,Sweden,693.3083333333332
Psychiatrists,Switzerland,1208.547435897436
Psychiatrists,Turkey,970.4622222222226
Psychiatrists,United Kingdom,3866.3092857142833
Psychiatrists,United States,15095.043846153854
Publicly owned hospitals,Australia,386.59208333333316
Publicly owned hospitals,Austria,86.50846153846153
Publicly owned hospitals,Belgium,25.178214285714283
Publicly owned hospitals,Canada,368.7129166666666
Publicly owned hospitals,Chile,115.00576923076922
Publicly owned hospitals,Czech Republic,88.03222222222222
Publicly owned hospitals,Estonia,26.063846153846157
Publicly owned hospitals,Finland,131.77076923076922
Publicly owned hospitals,France,579.1623076923078
Publicly owned hospitals,Germany,433.8623076923077
Publicly owned hospitals,Greece,73.05769230769232
Publicly owned hospitals,Hungary,74.018
Publicly owned hospitals,Iceland,16.969166666666666
Publicly owned hospitals,Israel,20.624999999999996
Publicly owned hospitals,Italy,253.63454545454545
Publicly owned hospitals,Japan,790.8030769230767
Publicly owned hospitals,Korea,104.716875
Publicly owned hospitals,Latvia,35.10388888888889
Publicly owned hospitals,Lithuania,62.95807692307692
Publicly owned hospitals,Luxembourg,11.720416666666667
Publicly owned hospitals,Mexico,651.4264285714287
Publicly owned hospitals,Netherlands,0.0
Publicly owned hospitals,New Zealand,51.709
Publicly owned hospitals,Poland,324.294
Publicly owned hospitals,Portugal,66.39961538461537
Publicly owned hospitals,Slovenia,19.31
Publicly owned hospitals,Spain,167.3638461538461
Publicly owned hospitals,Turkey,469.093846153846
Publicly owned hospitals,United States,749.3122727272727
"Radiation therapy equipment, in ambulatory sector",Austria,0.08538461538461538
"Radiation therapy equipment, in ambulatory sector",Canada,0.0
"Radiation therapy equipment, in ambulatory sector",Chile,6.345
"Radiation therapy equipment, in ambulatory sector",Czech Republic,5.005714285714288
"Radiation therapy equipment, in ambulatory sector",Denmark,0.0
"Radiation therapy equipment, in ambulatory sector",Estonia,0.0
"Radiation therapy equipment, in ambulatory sector",Finland,0.0
"Radiation therapy equipment, in ambulatory sector",Greece,2.622
"Radiation therapy equipment, in ambulatory sector",Iceland,0.0
"Radiation therapy equipment, in ambulatory sector",Israel,0.0
"Radiation therapy equipment, in ambulatory sector",Italy,13.45230769230769
"Radiation therapy equipment, in ambulatory sector",Korea,0.10200000000000001
"Radiation therapy equipment, in ambulatory sector",Latvia,0.6853846153846155
"Radiation therapy equipment, in ambulatory sector",Lithuania,0.0
"Radiation therapy equipment, in ambulatory sector",Luxembourg,0.0
"Radiation therapy equipment, in ambulatory sector",Mexico,6.36269230769231
"Radiation therapy equipment, in ambulatory sector",Poland,4.721
"Radiation therapy equipment, in ambulatory sector",Slovak Republic,0.820769230769231
"Radiation therapy equipment, in ambulatory sector",Slovenia,0.0
"Radiation therapy equipment, in ambulatory sector",Spain,4.786874999999998
"Radiation therapy equipment, in ambulatory sector",Switzerland,45.125
"Radiation therapy equipment, in ambulatory sector",United States,622.46
"Radiation therapy equipment, in hospitals",Austria,23.22653846153846
"Radiation therapy equipment, in hospitals",Belgium,93.94461538461535
"Radiation therapy equipment, in hospitals",Canada,54.4525
"Radiation therapy equipment, in hospitals",Chile,9.868333333333334
"Radiation therapy equipment, in hospitals",Czech Republic,41.99785714285715
"Radiation therapy equipment, in hospitals",Denmark,38.29538461538461
"Radiation therapy equipment, in hospitals",Estonia,3.778461538461539
"Radiation therapy equipment, in hospitals",Finland,30.00307692307692
"Radiation therapy equipment, in hospitals",France,319.24615384615385
"Radiation therapy equipment, in hospitals",Germany,204.43423076923074
"Radiation therapy equipment, in hospitals",Greece,34.732
"Radiation therapy equipment, in hospitals",Iceland,7.358214285714287
"Radiation therapy equipment, in hospitals",Israel,16.26607142857143
"Radiation therapy equipment, in hospitals",Italy,180.90769230769232
"Radiation therapy equipment, in hospitals",Korea,142.322
"Radiation therapy equipment, in hospitals",Latvia,5.193846153846154
"Radiation therapy equipment, in hospitals",Lithuania,13.544285714285712
"Radiation therapy equipment, in hospitals",Luxembourg,5.424285714285714
"Radiation therapy equipment, in hospitals",Mexico,76.34692307692308
"Radiation therapy equipment, in hospitals",Poland,73.074
"Radiation therapy equipment, in hospitals",Portugal,23.173571428571428
"Radiation therapy equipment, in hospitals",Slovak Republic,35.098076923076924
"Radiation therapy equipment, in hospitals",Slovenia,8.558928571428572
"Radiation therapy equipment, in hospitals",Spain,104.21576923076921
"Radiation therapy equipment, in hospitals",Sweden,40.7125
"Radiation therapy equipment, in hospitals",Switzerland,30.877499999999998
"Radiation therapy equipment, in hospitals",United States,1276.007
"Radiation therapy equipment, total",Australia,110.86692307692306
"Radiation therapy equipment, total",Austria,23.311923076923076
"Radiation therapy equipment, total",Canada,55.30166666666667
"Radiation therapy equipment, total",Chile,17.571250000000003
"Radiation therapy equipment, total",Czech Republic,48.044999999999995
"Radiation therapy equipment, total",Denmark,38.29538461538461
"Radiation therapy equipment, total",Estonia,3.778461538461539
"Radiation therapy equipment, total",Finland,30.00307692307692
"Radiation therapy equipment, total",Greece,35.79653846153846
"Radiation therapy equipment, total",Hungary,21.928076923076926
"Radiation therapy equipment, total",Iceland,7.358214285714287
"Radiation therapy equipment, total",Ireland,25.316785714285714
"Radiation therapy equipment, total",Israel,16.26607142857143
"Radiation therapy equipment, total",Italy,194.3607692307692
"Radiation therapy equipment, total",Japan,439.915
"Radiation therapy equipment, total",Korea,136.72153846153847
"Radiation therapy equipment, total",Latvia,5.878461538461538
"Radiation therapy equipment, total",Lithuania,13.544285714285712
"Radiation therapy equipment, total",Luxembourg,5.424285714285714
"Radiation therapy equipment, total",Mexico,82.70961538461538
"Radiation therapy equipment, total",New Zealand,26.83681818181818
"Radiation therapy equipment, total",Poland,77.797
"Radiation therapy equipment, total",Portugal,34.675000000000004
"Radiation therapy equipment, total",Slovak Republic,35.918076923076924
"Radiation therapy equipment, total",Slovenia,8.558928571428572
"Radiation therapy equipment, total",Spain,114.59625000000003
"Radiation therapy equipment, total",Switzerland,74.85772727272727
"Radiation therapy equipment, total",Turkey,91.34388888888888
"Radiation therapy equipment, total",United Kingdom,194.8545
"Radiation therapy equipment, total",United States,1898.4669999999999
Rehabilitative care beds,Austria,4524.534230769231
Rehabilitative care beds,Belgium,2814.2203571428568
Rehabilitative care beds,Canada,1993.5575000000001
Rehabilitative care beds,Czech Republic,2026.0011538461538
Rehabilitative care beds,Denmark,98.59
Rehabilitative care beds,Estonia,163.66153846153844
Rehabilitative care beds,Finland,255.71884615384613
Rehabilitative care beds,France,50382.7730769231
Rehabilitative care beds,Germany,84573.1126923077
Rehabilitative care beds,Greece,173.64000000000001
Rehabilitative care beds,Hungary,7460.095769230769
Rehabilitative care beds,Iceland,32.93416666666668
Rehabilitative care beds,Ireland,73.46055555555556
Rehabilitative care beds,Israel,1040.061071428571
Rehabilitative care beds,Italy,12239.974999999993
Rehabilitative care beds,Korea,1197.14875
Rehabilitative care beds,Latvia,380.7603846153845
Rehabilitative care beds,Lithuania,759.173076923077
Rehabilitative care beds,Luxembourg,157.60785714285717
Rehabilitative care beds,Netherlands,970.5570000000004
Rehabilitative care beds,Poland,31635.4575
Rehabilitative care beds,Portugal,236.6376923076923
Rehabilitative care beds,Slovak Republic,431.31115384615384
Rehabilitative care beds,Slovenia,100.04999999999995
Rehabilitative care beds,Spain,874.9046153846158
Rehabilitative care beds,Switzerland,3377.81076923077
Rehabilitative care beds,Turkey,973.2434615384615
Rehabilitative care beds,United States,7884.483749999995
Remuneration of general practitioners,Australia,74991.28106060604
Remuneration of general practitioners,Austria,74645.03075757578
Remuneration of general practitioners,Belgium,68375.57692307692
Remuneration of general practitioners,Canada,104950.46791666669
Remuneration of general practitioners,Chile,9072727.589787235
Remuneration of general practitioners,Czech Republic,309010.3325
Remuneration of general practitioners,Denmark,410324.88444444444
Remuneration of general practitioners,Estonia,18330.23134228189
Remuneration of general practitioners,Finland,48859.636153846135
Remuneration of general practitioners,France,74208.12374999998
Remuneration of general practitioners,Germany,105285.73666666668
Remuneration of general practitioners,Hungary,1505403.2793589742
Remuneration of general practitioners,Iceland,4927612.812597404
Remuneration of general practitioners,Ireland,97710.1751851852
Remuneration of general practitioners,Israel,111577.01561403515
Remuneration of general practitioners,Latvia,9225.490833333331
Remuneration of general practitioners,Lithuania,11006.145833333334
Remuneration of general practitioners,Luxembourg,124510.23204545451
Remuneration of general practitioners,Mexico,117007.16756410256
Remuneration of general practitioners,Netherlands,76965.70126666666
Remuneration of general practitioners,Poland,43306.260416666664
Remuneration of general practitioners,Portugal,37667.03324675325
Remuneration of general practitioners,Slovenia,38291.406025641016
Remuneration of general practitioners,Spain,44619.21666666666
Remuneration of general practitioners,Turkey,43548.21285714284
Remuneration of general practitioners,United Kingdom,68795.70760869564
Remuneration of hospital nurses,Australia,50485.52611111113
Remuneration of hospital nurses,Belgium,32813.61787878789
Remuneration of hospital nurses,Canada,39927.47325301205
Remuneration of hospital nurses,Chile,6014978.449148938
Remuneration of hospital nurses,Czech Republic,108125.44320512819
Remuneration of hospital nurses,Denmark,156781.04777777777
Remuneration of hospital nurses,Estonia,10208.637662337662
Remuneration of hospital nurses,Finland,25702.11435897435
Remuneration of hospital nurses,France,24769.151499999996
Remuneration of hospital nurses,Germany,29162.421111111107
Remuneration of hospital nurses,Greece,19941.24476190477
Remuneration of hospital nurses,Hungary,796496.8233333331
Remuneration of hospital nurses,Iceland,2237699.254805194
Remuneration of hospital nurses,Ireland,36546.72710843373
Remuneration of hospital nurses,Israel,76551.66132530119
Remuneration of hospital nurses,Italy,22961.862289156634
Remuneration of hospital nurses,Japan,1525198.9505555555
Remuneration of hospital nurses,Latvia,6141.219444444444
Remuneration of hospital nurses,Lithuania,6555.926111111111
Remuneration of hospital nurses,Luxembourg,56987.98951807229
Remuneration of hospital nurses,Mexico,80031.77935897435
Remuneration of hospital nurses,Netherlands,36179.953846153854
Remuneration of hospital nurses,New Zealand,40881.11807228916
Remuneration of hospital nurses,Norway,176727.16325301206
Remuneration of hospital nurses,Poland,21683.67541666667
Remuneration of hospital nurses,Portugal,14790.21792207792
Remuneration of hospital nurses,Slovak Republic,8450.098846153844
Remuneration of hospital nurses,Slovenia,16915.078205128193
Remuneration of hospital nurses,Spain,27463.626666666678
Remuneration of hospital nurses,Switzerland,46842.62229166668
Remuneration of hospital nurses,Turkey,24647.849142857143
Remuneration of hospital nurses,United Kingdom,28396.457796610186
Remuneration of hospital nurses,United States,45382.48358974359
Remuneration of specialists,Australia,173741.9722727273
Remuneration of specialists,Austria,117230.74909090906
Remuneration of specialists,Belgium,179299.24525641027
Remuneration of specialists,Canada,162458.94263888887
Remuneration of specialists,Chile,14287427.925957447
Remuneration of specialists,Czech Republic,237888.92411111106
Remuneration of specialists,Denmark,393628.7826666667
Remuneration of specialists,Estonia,21858.738441558442
Remuneration of specialists,Finland,70136.25858974358
Remuneration of specialists,France,75518.60797619047
Remuneration of specialists,Germany,106065.91269230765
Remuneration of specialists,Greece,38471.96874999999
Remuneration of specialists,Hungary,1756337.4258974362
Remuneration of specialists,Iceland,5129757.694545456
Remuneration of specialists,Ireland,127766.04506024097
Remuneration of specialists,Israel,192687.63403508777
Remuneration of specialists,Italy,55678.591325301204
Remuneration of specialists,Latvia,12316.225555555555
Remuneration of specialists,Lithuania,12644.914444444446
Remuneration of specialists,Luxembourg,185763.31454545457
Remuneration of specialists,Mexico,150817.17410256405
Remuneration of specialists,Netherlands,126525.46466666671
Remuneration of specialists,New Zealand,100240.79686746983
Remuneration of specialists,Norway,311354.3103614457
Remuneration of specialists,Poland,30886.604583333334
Remuneration of specialists,Portugal,35507.24602409639
Remuneration of specialists,Slovak Republic,19014.377948717953
Remuneration of specialists,Slovenia,40813.71692307691
Remuneration of specialists,Spain,51044.97571428571
Remuneration of specialists,Sweden,330451.19166666665
Remuneration of specialists,Turkey,72508.55471428575
Remuneration of specialists,United Kingdom,92933.29474576273
Specialist medical practitioners,Australia,11721.413636363637
Specialist medical practitioners,Austria,6969.009487179488
Specialist medical practitioners,Belgium,6509.962564102566
Specialist medical practitioners,Canada,14989.223095238098
Specialist medical practitioners,Chile,5919.185555555555
Specialist medical practitioners,Costa Rica,1654.835
Specialist medical practitioners,Czech Republic,9945.350952380953
Specialist medical practitioners,Denmark,2946.369722222222
Specialist medical practitioners,Estonia,1052.3938461538464
Specialist medical practitioners,Finland,3065.1024242424237
Specialist medical practitioners,France,36818.7295238095
Specialist medical practitioners,Germany,79225.33846153844
Specialist medical practitioners,Greece,14341.140512820515
Specialist medical practitioners,Hungary,8565.443333333333
Specialist medical practitioners,Iceland,264.80071428571426
Specialist medical practitioners,Ireland,1866.8040476190474
Specialist medical practitioners,Israel,5909.844615384615
Specialist medical practitioners,Italy,58864.21714285716
Specialist medical practitioners,Korea,24181.91743589743
Specialist medical practitioners,Latvia,1761.0464102564101
Specialist medical practitioners,Lithuania,3126.72358974359
Specialist medical practitioners,Luxembourg,364.49282051282046
Specialist medical practitioners,Mexico,51906.83923076924
Specialist medical practitioners,Netherlands,9816.201794871791
Specialist medical practitioners,New Zealand,2166.4247619047624
Specialist medical practitioners,Norway,2895.8021428571437
Specialist medical practitioners,Poland,23667.730999999992
Specialist medical practitioners,Portugal,7346.750256410255
Specialist medical practitioners,Slovenia,1344.3243589743593
Specialist medical practitioners,Spain,35927.884615384624
Specialist medical practitioners,Sweden,6606.756388888889
Specialist medical practitioners,Switzerland,6417.758666666669
Specialist medical practitioners,Turkey,28342.423333333332
Specialist medical practitioners,United Kingdom,40285.93214285714
Specialist medical practitioners,United States,227896.17564102562
Surgical group of specialists,Australia,4525.516060606062
Surgical group of specialists,Austria,2589.29641025641
Surgical group of specialists,Belgium,2010.6933333333332
Surgical group of specialists,Canada,4428.440238095239
Surgical group of specialists,Chile,2092.6296296296296
Surgical group of specialists,Czech Republic,2994.6347619047624
Surgical group of specialists,Denmark,1055.9452777777772
Surgical group of specialists,Estonia,338.15897435897426
Surgical group of specialists,Finland,871.9803030303029
Surgical group of specialists,France,9776.667857142855
Surgical group of specialists,Germany,28812.26666666666
Surgical group of specialists,Greece,3997.2412820512805
Surgical group of specialists,Hungary,2218.02
Surgical group of specialists,Iceland,83.88261904761902
Surgical group of specialists,Ireland,582.8030952380954
Surgical group of specialists,Israel,1516.4115384615386
Surgical group of specialists,Italy,18283.254285714283
Surgical group of specialists,Korea,8564.514871794872
Surgical group of specialists,Latvia,486.83256410256394
Surgical group of specialists,Lithuania,908.5371794871792
Surgical group of specialists,Luxembourg,114.75025641025644
Surgical group of specialists,Mexico,5450.584615384617
Surgical group of specialists,Netherlands,2061.2764102564106
Surgical group of specialists,New Zealand,793.263333333333
Surgical group of specialists,Norway,828.6828571428573
Surgical group of specialists,Poland,6756.879666666666
Surgical group of specialists,Portugal,2177.576153846154
Surgical group of specialists,Slovenia,357.57846153846145
Surgical group of specialists,Spain,12316.95153846154
Surgical group of specialists,Sweden,1973.5619444444444
Surgical group of specialists,Switzerland,1938.859333333333
Surgical group of specialists,Turkey,9822.535833333335
Surgical group of specialists,United Kingdom,15834.103571428568
Surgical group of specialists,United States,40363.888205128176
Total female physicians,Australia,13756.821363636367
Total female physicians,Austria,9105.309230769231
Total female physicians,Belgium,6010.877307692308
Total female physicians,Canada,17016.935357142855
Total female physicians,Chile,7098.93888888889
Total female physicians,Czech Republic,10040.321111111112
Total female physicians,Denmark,4809.151250000001
Total female physicians,Estonia,1898.4938461538457
Total female physicians,Finland,4819.976363636363
Total female physicians,France,42938.922857142854
Total female physicians,Germany,67341.17807692308
Total female physicians,Greece,12457.428076923079
Total female physicians,Hungary,8235.308846153846
Total female physicians,Iceland,217.18428571428575
Total female physicians,Ireland,3385.8207692307697
Total female physicians,Israel,6787.78
Total female physicians,Italy,57237.268214285716
Total female physicians,Japan,27623.15416666667
Total female physicians,Korea,11381.7025
Total female physicians,Latvia,2452.0165384615384
Total female physicians,Lithuania,4779.278076923077
Total female physicians,Luxembourg,242.49384615384616
Total female physicians,Mexico,63515.670000000006
Total female physicians,Netherlands,12630.791923076924
Total female physicians,New Zealand,2966.5257142857145
Total female physicians,Norway,4663.770357142858
Total female physicians,Poland,23970.356153846154
Total female physicians,Portugal,10982.593461538461
Total female physicians,Slovak Republic,5092.911538461538
Total female physicians,Slovenia,1627.0976923076921
Total female physicians,Spain,42969.68884615384
Total female physicians,Sweden,8463.132916666667
Total female physicians,Switzerland,5922.540384615384
Total female physicians,Turkey,22469.755000000005
Total female physicians,United Kingdom,37299.48714285714
Total female physicians,United States,127316.60923076923
Total health and social employment,Australia,445180.84743589774
Total health and social employment,Austria,134529.39051282054
Total health and social employment,Belgium,180556.33871794873
Total health and social employment,Canada,575955.0629629628
Total health and social employment,Chile,125555.73208333337
Total health and social employment,Costa Rica,23977.98333333333
Total health and social employment,Czech Republic,101950.46307692306
Total health and social employment,Denmark,169754.38743589743
Total health and social employment,Estonia,11895.508974358976
Total health and social employment,Finland,123289.33307692311
Total health and social employment,France,1209245.2919444446
Total health and social employment,Germany,1679486.1253846157
Total health and social employment,Greece,74829.56743589742
Total health and social employment,Hungary,91054.9048717949
Total health and social employment,Iceland,6918.883333333334
Total health and social employment,Ireland,76752.34153846154
Total health and social employment,Israel,113823.68384615381
Total health and social employment,Italy,588594.3097435898
Total health and social employment,Japan,2302112.4354545455
Total health and social employment,Korea,486661.5619999999
Total health and social employment,Latvia,16079.045897435892
Total health and social employment,Lithuania,29955.10794871794
Total health and social employment,Luxembourg,11494.500512820514
Total health and social employment,Mexico,352700.35205128207
Total health and social employment,Netherlands,449929.5174358977
Total health and social employment,New Zealand,83388.71666666667
Total health and social employment,Norway,174903.2497222222
Total health and social employment,Poland,298809.781025641
Total health and social employment,Portugal,115760.68153846155
Total health and social employment,Slovak Republic,42297.19846153846
Total health and social employment,Slovenia,18614.72897435897
Total health and social employment,Spain,425149.8861538461
Total health and social employment,Sweden,256622.34769230775
Total health and social employment,Switzerland,187157.63025641028
Total health and social employment,Turkey,291828.0974074074
Total health and social employment,United Kingdom,1217023.0209523807
Total health and social employment,United States,6279052.305833335
Total hospital beds,Australia,21237.830227272727
Total hospital beds,Austria,10726.948461538464
Total hospital beds,Belgium,12183.260657894734
Total hospital beds,Brazil,231787.209375
Total hospital beds,Canada,19923.734029850748
Total hospital beds,Chile,8489.480862068964
Total hospital beds,China (People's Republic of),1985309.136538462
Total hospital beds,Colombia,37778.62444444444
Total hospital beds,Costa Rica,2804.7665384615384
Total hospital beds,Czech Republic,12228.404615384618
Total hospital beds,Denmark,2933.5362820512814
Total hospital beds,Estonia,1223.7109459459457
Total hospital beds,Finland,8318.044565217386
Total hospital beds,France,70666.70756410256
Total hospital beds,Germany,112181.28769230779
Total hospital beds,Greece,12429.378846153839
Total hospital beds,Hungary,12611.093108108103
Total hospital beds,Iceland,185.8045833333333
Total hospital beds,India,302651.85692307696
Total hospital beds,Indonesia,105100.41944444446
Total hospital beds,Ireland,2620.828076923078
Total hospital beds,Israel,4153.100238095239
Total hospital beds,Italy,52660.73769230769
Total hospital beds,Japan,344204.2064615385
Total hospital beds,Korea,117942.53230769235
Total hospital beds,Latvia,4631.8826315789465
Total hospital beds,Lithuania,3644.2634615384613
Total hospital beds,Luxembourg,964.1767500000003
Total hospital beds,Mexico,59348.36657894736
Total hospital beds,Netherlands,11656.377
Total hospital beds,New Zealand,3152.874615384616
Total hospital beds,Norway,3503.476410256409
Total hospital beds,Poland,90609.63972222217
Total hospital beds,Portugal,8916.902499999998
Total hospital beds,Russia,677394.7200000002
Total hospital beds,Slovak Republic,8392.171153846151
Total hospital beds,Slovenia,2356.5440384615385
Total hospital beds,South Africa,59126.35666666667
Total hospital beds,Spain,35594.36096153846
Total hospital beds,Sweden,12532.724615384617
Total hospital beds,Switzerland,6499.401025641022
Total hospital beds,Turkey,55481.809565217416
Total hospital beds,United Kingdom,70339.12542857142
Total hospital beds,United States,154605.19749999995
Total hospital employment,Australia,168789.3486363636
Total hospital employment,Austria,60305.5248076923
Total hospital employment,Belgium,84282.86020833331
Total hospital employment,Canada,259125.41576923084
Total hospital employment,Chile,50002.603055555555
Total hospital employment,Czech Republic,68847.90076923078
Total hospital employment,Denmark,53869.165178571435
Total hospital employment,Estonia,8307.943541666666
Total hospital employment,Finland,47556.434
Total hospital employment,France,614469.1853846154
Total hospital employment,Germany,548833.6425
Total hospital employment,Greece,52841.42576923077
Total hospital employment,Hungary,49312.750416666684
Total hospital employment,Iceland,2853.818333333334
Total hospital employment,Ireland,27503.738571428556
Total hospital employment,Israel,43144.79214285717
Total hospital employment,Italy,320108.5742307693
Total hospital employment,Japan,952687.3534615386
Total hospital employment,Korea,146171.11615384617
Total hospital employment,Latvia,10538.468333333332
Total hospital employment,Lithuania,22608.805192307686
Total hospital employment,Luxembourg,2873.1358333333337
Total hospital employment,Mexico,396769.4766666668
Total hospital employment,Netherlands,116814.79153846156
Total hospital employment,Norway,51417.33999999999
Total hospital employment,Portugal,60963.090000000004
Total hospital employment,Slovak Republic,20134.190384615387
Total hospital employment,Slovenia,10430.869999999997
Total hospital employment,Spain,263871.15307692304
Total hospital employment,Switzerland,82641.01442307694
Total hospital employment,Turkey,316858.1664285713
Total hospital employment,United Kingdom,665700.6939999999
Total hospital employment,United States,2842998.042500002
Total male physicians,Australia,22806.36045454545
Total male physicians,Austria,11299.998461538464
Total male physicians,Belgium,10236.776538461538
Total male physicians,Canada,25774.667142857146
Total male physicians,Chile,10791.616666666667
Total male physicians,Czech Republic,8748.289999999999
Total male physicians,Denmark,5547.890416666666
Total male physicians,Estonia,659.6984615384614
Total male physicians,Finland,3783.139545454546
Total male physicians,France,61437.43428571429
Total male physicians,Germany,88919.55269230768
Total male physicians,Greece,19118.22576923077
Total male physicians,Hungary,7046.575769230769
Total male physicians,Iceland,426.31571428571425
Total male physicians,Ireland,5029.178461538461
Total male physicians,Israel,9701.434285714286
Total male physicians,Italy,93200.37107142856
Total male physicians,Japan,116192.67916666664
Total male physicians,Korea,41767.59749999999
Total male physicians,Latvia,871.2142307692307
Total male physicians,Lithuania,2084.7603846153847
Total male physicians,Luxembourg,539.5061538461538
Total male physicians,Mexico,81077.16333333333
Total male physicians,Netherlands,13626.400384615383
Total male physicians,New Zealand,4122.545
Total male physicians,Norway,5911.19392857143
Total male physicians,Poland,18744.10538461538
Total male physicians,Portugal,10263.21423076923
Total male physicians,Slovak Republic,3986.626923076923
Total male physicians,Slovenia,1074.1715384615386
Total male physicians,Spain,42882.61884615385
Total male physicians,Sweden,10000.700416666665
Total male physicians,Switzerland,9877.267307692307
Total male physicians,Turkey,40281.9373076923
Total male physicians,United Kingdom,46089.53857142858
Total male physicians,United States,261645.50615384622
Total physicians,Australia,73026.36363636363
Total physicians,Austria,40710.61538461538
Total physicians,Belgium,32395.30769230769
Total physicians,Canada,85491.35714285714
Total physicians,Chile,35681.11111111111
Total physicians,Czech Republic,37477.22222222222
Total physicians,Denmark,20614.083333333332
Total physicians,Estonia,5016.384615384615
Total physicians,Finland,17106.232727272727
Total physicians,France,208652.64285714287
Total physicians,Germany,312421.46153846156
Total physicians,Greece,63051.307692307695
Total physicians,Hungary,30463.76923076923
Total physicians,Iceland,1187.0
Total physicians,Ireland,16744.46153846154
Total physicians,Israel,32878.42857142857
Total physicians,Italy,300775.2785714286
Total physicians,Japan,287531.6666666667
Total physicians,Korea,106198.6
Total physicians,Latvia,6546.461538461538
Total physicians,Lithuania,13628.076923076924
Total physicians,Luxembourg,1464.0
Total physicians,Mexico,289085.6666666667
Total physicians,Netherlands,52414.38461538462
Total physicians,New Zealand,14078.285714285714
Total physicians,Norway,21049.928571428572
Total physicians,Poland,85328.92307692308
Total physicians,Portugal,42391.61538461538
Total physicians,Slovak Republic,18059.076923076922
Total physicians,Slovenia,5302.538461538462
Total physicians,Spain,171604.61538461538
Total physicians,Sweden,36827.666666666664
Total physicians,Switzerland,31499.615384615383
Total physicians,Turkey,125403.38461538461
Total physicians,United Kingdom,167845.07142857142
Total physicians,United States,777824.2307692308
Total physicians aged 35-44 years old,Australia,9957.089999999998
Total physicians aged 35-44 years old,Austria,5272.97653846154
Total physicians aged 35-44 years old,Belgium,3932.789615384616
Total physicians aged 35-44 years old,Canada,9683.136428571426
Total physicians aged 35-44 years old,Chile,4109.056666666667
Total physicians aged 35-44 years old,Czech Republic,4337.882777777778
Total physicians aged 35-44 years old,Denmark,2604.1262500000003
Total physicians aged 35-44 years old,Estonia,437.2690909090907
Total physicians aged 35-44 years old,Finland,2282.0618181818177
Total physicians aged 35-44 years old,France,20814.64178571429
Total physicians aged 35-44 years old,Germany,19265.795384615383
Total physicians aged 35-44 years old,Greece,10452.664375
Total physicians aged 35-44 years old,Hungary,2948.5649999999996
Total physicians aged 35-44 years old,Iceland,115.41035714285712
Total physicians aged 35-44 years old,Ireland,2288.160454545454
Total physicians aged 35-44 years old,Israel,3258.1117857142863
Total physicians aged 35-44 years old,Italy,24898.538571428573
Total physicians aged 35-44 years old,Japan,33168.89333333333
Total physicians aged 35-44 years old,Korea,17872.945
Total physicians aged 35-44 years old,Latvia,605.3453846153845
Total physicians aged 35-44 years old,Lithuania,1249.116923076923
Total physicians aged 35-44 years old,Luxembourg,189.39576923076928
Total physicians aged 35-44 years old,Mexico,42003.99
Total physicians aged 35-44 years old,Netherlands,6474.203461538463
Total physicians aged 35-44 years old,New Zealand,1692.2596428571428
Total physicians aged 35-44 years old,Norway,2885.604642857143
Total physicians aged 35-44 years old,Slovak Republic,2121.461153846154
Total physicians aged 35-44 years old,Slovenia,697.1642307692309
